route_id,origin_city,destination_city,origin_country,destination_country,origin_port,destination_port,distance_km,average_transit_days,route_risk,traffic_index
3d9d463c-6b04-4568-9899-abeacaceb33a,Shanghai,Abu Dhabi,China,UAE,Ningbo-Zhoushan,Khalifa Port,251.66,4,Critical,86
5b58eab6-e127-4fd3-8f41-8737e47ba4dd,Shenzhen,Manchester,China,United Kingdom,Shenzhen Port,Port of Felixstowe,7976.36,14,Low,17
9475e51e-a58e-47fa-ada8-f5178b5ba682,Chennai,Rotterdam,India,Netherlands,Chennai Port,Port of Rotterdam,10843.1,19,Medium,45
164dad51-c280-403b-8d6f-35b9ff89abf0,Singapore,Bremen,Singapore,Germany,Port of Singapore,Bremerhaven,9173.63,24,Medium,59
aed3a256-0707-47c3-985a-5d6c8b9334f4,Manchester,Yokohama,United Kingdom,Japan,Port of Felixstowe,Port of Yokohama,539.89,1,Low,33
c3ee8008-1591-495f-b404-e91f48e16136,Tokyo,London,Japan,United Kingdom,Port of Yokohama,Port of Felixstowe,3356.36,10,Low,32
60a4d0be-427a-4e6b-8281-2b77faded531,Houston,Amsterdam,United States,Netherlands,Port of LA,Port of Rotterdam,1775.39,5,Medium,36
e75e17fe-bf54-4d90-a0fb-6121e6d6ea21,Amsterdam,Singapore,Netherlands,Singapore,Port of Rotterdam,Port of Singapore,2800.28,8,Low,15
2a0e7220-3ee9-41b0-9432-7a95e5175faa,Singapore,Abu Dhabi,Singapore,UAE,Port of Singapore,Khalifa Port,6969.91,12,Low,16
dcbe70e3-561c-4052-8c94-1f3e7c56686d,Osaka,London,Japan,United Kingdom,Port of Osaka,Port of Felixstowe,904.96,5,Low,20
f2d1d794-2f0d-4921-b376-4150e0cc6ac0,Incheon,Amsterdam,South Korea,Netherlands,Incheon Port,Port of Rotterdam,1516.04,7,Low,30
43c3c99d-d3a5-410c-a72e-ad283ab3d93e,Singapore,Chicago,Singapore,United States,Port of Singapore,Port of LA,267.99,2,High,66
002a1917-cdd5-4d5b-bac4-8eb50dc1c9d5,Manchester,Dubai,United Kingdom,UAE,Port of Felixstowe,Jebel Ali,7403.44,16,Low,36
d1e8c2b3-858e-4551-8635-6332bff7f120,Guangzhou,Manchester,China,United Kingdom,Ningbo-Zhoushan,London Gateway,3649.14,9,Medium,51
be506eb0-8994-42e5-b840-3bd367bb199e,New York,Yokohama,United States,Japan,Port Newark,Port of Osaka,5012.55,9,Low,15
dab4a343-1673-4a40-bca1-1ab359cef75b,Singapore,Dubai,Singapore,UAE,Port of Singapore,Jebel Ali,5294.65,13,Medium,54
985933c5-254b-47a6-a484-31840e25f875,Osaka,Singapore,Japan,Singapore,Port of Yokohama,Port of Singapore,9577.56,16,Medium,62
f81741f8-ea95-4d22-9b9e-f2df237723a0,Dubai,Yokohama,UAE,Japan,Jebel Ali,Port of Osaka,6891.48,11,Low,36
22ac81e1-9261-46b4-938a-4a75b3abb6b9,Incheon,Amsterdam,South Korea,Netherlands,Incheon Port,Port of Rotterdam,11557.6,25,Medium,54
32ff3328-2ceb-4bee-908f-7afb985f9fe2,Sharjah,London,UAE,United Kingdom,Jebel Ali,Port of Felixstowe,4652.26,9,Low,15
52748a98-3dbe-479d-815b-e2295991495f,Felixstowe,Bremen,United Kingdom,Germany,Port of Felixstowe,Port of Hamburg,9701.62,14,Medium,37
3d7375b6-c06b-4515-9d1f-0c7fc00b31bf,Guangzhou,London,China,United Kingdom,Shenzhen Port,London Gateway,5474.22,11,Low,36
044c8083-3894-4e61-a816-dfd173b925da,Incheon,Rotterdam,South Korea,Netherlands,Incheon Port,Port of Rotterdam,386.55,4,Low,37
e3b6e33f-b557-4db8-b92e-9a956ef49769,Singapore,Felixstowe,Singapore,United Kingdom,Port of Singapore,Port of Felixstowe,6378.92,19,Medium,62
4a6314a7-a1f4-4b73-b562-9ff968e789f3,Osaka,Ningbo,Japan,China,Port of Osaka,Shenzhen Port,5366.49,13,Medium,58
4768b762-6cf4-4fbe-849e-713aad03ea76,Amsterdam,Abu Dhabi,Netherlands,UAE,Port of Rotterdam,Khalifa Port,3538.07,8,Medium,48
07b7a4cb-e562-450c-a5fb-082cc5cf1ccd,Abu Dhabi,Yokohama,UAE,Japan,Khalifa Port,Port of Osaka,1988.8,7,Low,19
c7903964-e2dd-4bd0-a763-79890277cbbb,Osaka,Felixstowe,Japan,United Kingdom,Port of Osaka,London Gateway,10895.62,18,Low,33
cb40e2ad-297a-4386-8918-1f2d8344ec5c,Abu Dhabi,Incheon,UAE,South Korea,Jebel Ali,Port of Busan,8570.29,14,High,72
d93180d6-c0b9-4fdb-9a65-9f79ca8f7cdb,Osaka,London,Japan,United Kingdom,Port of Yokohama,Port of Felixstowe,999.43,5,Medium,68
02a91c68-a7cf-4c30-8e62-c3d01127933d,Ningbo,Chicago,China,United States,Shenzhen Port,Port Houston,5318.42,7,Low,20
70addb06-1258-4b9c-8c16-ab98f49dcabf,Felixstowe,Yokohama,United Kingdom,Japan,London Gateway,Port of Yokohama,3000.58,6,Low,21
62053027-3a42-4fcc-ba47-c6f27fa90a2b,Busan,Hyderabad,South Korea,India,Port of Busan,Chennai Port,1225.97,4,Medium,35
b65c8bba-c379-43a7-98b5-e82f3a228688,Singapore,Dubai,Singapore,UAE,Port of Singapore,Jebel Ali,7150.51,14,Low,34
d8d2585c-4fd4-4cd7-bcd2-3b15a70f2587,Singapore,Rotterdam,Singapore,Netherlands,Port of Singapore,Port of Rotterdam,10501.8,26,High,71
0af7dd98-ff7d-4f0c-97de-cee710055a43,Manchester,Ahmedabad,United Kingdom,India,Port of Felixstowe,Mundra Port,9007.85,16,Low,25
6b09995c-c55a-48f5-ac18-c114a474ad1a,Felixstowe,Tokyo,United Kingdom,Japan,London Gateway,Port of Yokohama,12130.91,27,Low,38
790fbee7-78cc-43a0-80ff-ba8d0a0e48cf,Seoul,Frankfurt,South Korea,Germany,Incheon Port,Port of Hamburg,2281.92,5,Low,24
372772fa-a27c-4c2c-b773-d22abad6a75f,Tokyo,Abu Dhabi,Japan,UAE,Port of Yokohama,Jebel Ali,1909.54,8,Medium,46
45a7649c-f932-4a45-9d0f-4e84cb1799a2,Felixstowe,Los Angeles,United Kingdom,United States,London Gateway,Port of LA,9670.81,21,High,88
793f0aa3-42fb-433e-ba88-140245d44c1b,Singapore,Frankfurt,Singapore,Germany,Port of Singapore,Port of Hamburg,2671.2,5,Low,34
13305acc-ee47-4bf9-8bf9-d55ae4f77ce7,Ningbo,Tokyo,China,Japan,Ningbo-Zhoushan,Port of Osaka,4361.95,10,Medium,45
573f076f-b8bb-4fd2-8f33-b1eba458cf7d,Yokohama,Amsterdam,Japan,Netherlands,Port of Yokohama,Port of Rotterdam,3686.51,6,High,77
e70cde9a-b031-4be2-8842-7b6b399f03d2,Los Angeles,Yokohama,United States,Japan,Port Newark,Port of Yokohama,10425.9,12,Medium,65
ffbd4b50-4a48-4071-b366-e9292959a2c5,Rotterdam,London,Netherlands,United Kingdom,Port of Rotterdam,London Gateway,7274.18,12,Low,42
0134619c-9408-46d2-abee-2b76333d0bc5,Frankfurt,Chicago,Germany,United States,Port of Hamburg,Port of LA,12358.4,24,Medium,54
91e68ce4-a3b0-49d4-9695-aeb7a4b0c525,Tokyo,Frankfurt,Japan,Germany,Port of Osaka,Bremerhaven,2371.84,5,Low,20
20fdc3e7-7b13-4b59-a83e-7456aabdf84d,Houston,Yokohama,United States,Japan,Port of LA,Port of Yokohama,3673.14,11,Low,43
f69bbcc5-e777-4245-b4cb-5ae1e30bfe44,Delhi,Singapore,India,Singapore,Mundra Port,Port of Singapore,8577.65,15,Low,36
39290d35-52d5-4284-a90d-5c04177bddcb,Felixstowe,Singapore,United Kingdom,Singapore,Port of Felixstowe,Port of Singapore,2159.55,7,Low,19
a644bd7d-2bdb-4c8d-bcd8-246a6ff9ec27,Amsterdam,Houston,Netherlands,United States,Port of Rotterdam,Port of LA,1012.66,4,Medium,65
a1a9033d-ef7e-4916-8c7a-875c38458083,Hamburg,Shanghai,Germany,China,Bremerhaven,Shenzhen Port,2389.79,7,Low,43
0b2db7d6-c49f-4e6b-9384-4a0a924fa1e5,Hamburg,Ahmedabad,Germany,India,Port of Hamburg,Nhava Sheva,11921.55,19,Medium,39
9198dbe3-8fdc-4080-bdd5-85151e065d5d,Frankfurt,New York,Germany,United States,Port of Hamburg,Port of LA,6916.16,10,High,75
8199d82f-d73c-4e9b-b3af-988b3f561c01,London,Chicago,United Kingdom,United States,London Gateway,Port of LA,6128.1,13,Medium,64
367e4b25-547a-4a6e-8411-6d1d18a74555,London,Chicago,United Kingdom,United States,London Gateway,Port Newark,3060.93,7,Low,41
8264caf1-cc0e-4ec5-b9e2-0e9d938f3d0f,Hamburg,Yokohama,Germany,Japan,Bremerhaven,Port of Yokohama,11629.43,23,High,82
a310bcd1-d68c-4743-a86c-08966417944f,Sharjah,Dubai,UAE,UAE,Jebel Ali,Khalifa Port,1804.08,6,High,75
558b182e-9ce0-497c-a4d3-d9a2074c0b8c,Ningbo,Abu Dhabi,China,UAE,Ningbo-Zhoushan,Jebel Ali,3643.51,6,Low,17
922f70be-2345-4dd8-8de4-27d8c8010c82,Singapore,New York,Singapore,United States,Port of Singapore,Port Houston,10433.27,14,Low,20
958bf509-0603-43cb-b287-952190747c54,Shenzhen,Guangzhou,China,China,Ningbo-Zhoushan,Shanghai Port,1884.09,5,High,81
02e18966-f231-404f-9ac2-9637e55d7230,Sharjah,Amsterdam,UAE,Netherlands,Jebel Ali,Port of Rotterdam,11596.83,17,High,70
71803652-603b-432b-bfd5-1214d04102bc,Ahmedabad,Singapore,India,Singapore,Mundra Port,Port of Singapore,11430.78,19,Medium,59
8d25f487-fab5-4083-a22c-ded43d3459c8,Bremen,London,Germany,United Kingdom,Bremerhaven,London Gateway,9993.73,17,Medium,37
e4abd9e9-878e-416e-811e-fa001ecb6930,Chicago,Rotterdam,United States,Netherlands,Port Newark,Port of Rotterdam,10704.31,17,Low,36
5b7a6146-ddbf-4c1f-89c3-40dcfcf0ad95,Amsterdam,New York,Netherlands,United States,Port of Rotterdam,Port of LA,11838.67,27,Medium,36
aaa337ec-888d-47ed-a752-0a3adb223a58,Rotterdam,Seoul,Netherlands,South Korea,Port of Rotterdam,Port of Busan,11021.49,17,High,60
b306bee7-4f64-4120-b173-8b8b023fa381,Singapore,Delhi,Singapore,India,Port of Singapore,Kolkata Port,5781.22,15,High,80
60fb12c6-7cc9-4df3-864a-2cbd4fffb6e7,Shanghai,Osaka,China,Japan,Shenzhen Port,Port of Osaka,3075.65,5,Low,39
fb99eb3b-e6ff-438a-9652-9d09633a974f,Hamburg,Shanghai,Germany,China,Port of Hamburg,Shanghai Port,6762.3,19,Low,17
95b1c57c-2981-4ebe-a6e8-78eeba830ef6,Chicago,Dubai,United States,UAE,Port Houston,Khalifa Port,2705.51,4,Low,25
8a622940-9d04-4dc7-8dac-d983f8828153,Ningbo,Houston,China,United States,Shenzhen Port,Port of LA,3582.78,9,Low,24
1bc2b3fd-b2be-4fe8-b28a-2557f6c96458,New York,Busan,United States,South Korea,Port Houston,Port of Busan,6879.32,11,High,81
5da6781a-5eb0-4ad8-af1b-a3be432ce452,Chicago,Singapore,United States,Singapore,Port Houston,Port of Singapore,11902.52,25,Low,28
cb8b2ef9-5764-45a2-88c5-5f583e2bc478,Bengaluru,Rotterdam,India,Netherlands,Mundra Port,Port of Rotterdam,11219.36,16,Medium,49
8ca9301f-87a4-4743-a544-2d9538e38ec1,Delhi,Osaka,India,Japan,Chennai Port,Port of Yokohama,2576.95,4,Low,41
5352e0ff-6039-4cb5-b34d-a8b5675ad5a0,Kolkata,New York,India,United States,Nhava Sheva,Port of LA,5603.67,15,Low,24
cbe2c960-63aa-4643-9348-36c98dd670ff,Osaka,Incheon,Japan,South Korea,Port of Yokohama,Port of Busan,2509.78,7,Medium,39
6bc1744c-cb62-4195-9a3e-a0add4635735,Singapore,Frankfurt,Singapore,Germany,Port of Singapore,Port of Hamburg,5397.22,13,Medium,52
523707d0-5569-49fe-811b-e88d75eae12d,Osaka,Dubai,Japan,UAE,Port of Yokohama,Khalifa Port,649.45,4,Medium,40
426336a0-dc0c-4f0e-9dfc-48514a4a12e4,Hamburg,Rotterdam,Germany,Netherlands,Port of Hamburg,Port of Rotterdam,6128.38,12,Low,44
d3a4fb00-7dbc-4b35-a956-d015747826c2,Seoul,London,South Korea,United Kingdom,Port of Busan,London Gateway,5956.06,16,Medium,41
cb199953-9194-4018-bc36-ada81d613504,Mumbai,London,India,United Kingdom,Chennai Port,Port of Felixstowe,1890.36,7,Medium,45
f986621c-a652-4d60-a0c8-3ccf5e4b7ca9,Chennai,Kolkata,India,India,Mundra Port,Nhava Sheva,1053.98,6,Low,34
eb5e3b8d-f09c-404c-864f-48fa09a45cb8,Bremen,London,Germany,United Kingdom,Bremerhaven,Port of Felixstowe,8548.74,19,High,67
3773d913-68bc-46a0-8f02-d53ac2acdb30,New York,Busan,United States,South Korea,Port Newark,Port of Busan,7955.9,13,Low,24
e52a0792-2ac4-46e7-9aca-4bdfa971ed88,Amsterdam,Singapore,Netherlands,Singapore,Port of Rotterdam,Port of Singapore,1737.89,4,Low,39
c294e233-a1b7-455b-8ac7-86b3874b8e54,Osaka,Los Angeles,Japan,United States,Port of Yokohama,Port of LA,10757.53,13,Medium,51
ceaf4aa1-fb83-44ac-9d52-44083b0deee6,Amsterdam,Shenzhen,Netherlands,China,Port of Rotterdam,Ningbo-Zhoushan,3375.2,5,Medium,57
c4a364ae-5f18-426e-a49a-a2464abacdac,Shanghai,Amsterdam,China,Netherlands,Shenzhen Port,Port of Rotterdam,11439.4,19,Medium,66
ddbfbbdc-4b6b-44c6-97cb-3f544b2b4779,Felixstowe,Frankfurt,United Kingdom,Germany,Port of Felixstowe,Port of Hamburg,7614.07,14,High,75
d8fb583f-eac8-40fe-a172-52efe139d8b9,Sharjah,Frankfurt,UAE,Germany,Khalifa Port,Bremerhaven,10426.7,23,Medium,57
cd43fea9-2f19-4b2b-b933-d239fe0366e3,Felixstowe,Busan,United Kingdom,South Korea,London Gateway,Incheon Port,10190.6,19,Low,22
76dcb439-059b-4fe2-85c5-5c86780bedf4,Dubai,Rotterdam,UAE,Netherlands,Khalifa Port,Port of Rotterdam,8201.65,21,Medium,47
50b62ac2-6623-49a4-be48-61cb50395e4d,Manchester,Yokohama,United Kingdom,Japan,London Gateway,Port of Osaka,8748.49,19,Medium,65
966795ea-30e0-4eee-9b55-85009f3b4e2a,Busan,Osaka,South Korea,Japan,Incheon Port,Port of Osaka,10710.8,15,Medium,45
52f15b3a-60a4-457c-ac2c-b672c6a13614,New York,Ningbo,United States,China,Port Newark,Shenzhen Port,3589.57,7,Low,44
ad7b6866-dd1a-4947-a148-7d2c8d207c5f,Seoul,Bremen,South Korea,Germany,Port of Busan,Bremerhaven,1803.81,6,High,81
03dbc80a-edca-4fe6-97bb-a62807165367,Seoul,Busan,South Korea,South Korea,Port of Busan,Incheon Port,1415.07,5,Low,31
455b47ec-d59f-4a62-932c-c805d6ceee5c,Manchester,New York,United Kingdom,United States,Port of Felixstowe,Port Houston,1014.4,4,Low,20
e88d0a0a-634a-440c-b6a2-a29a878ae2df,Abu Dhabi,Amsterdam,UAE,Netherlands,Khalifa Port,Port of Rotterdam,5870.0,11,Medium,67
8adbd5b1-9f9f-4a75-803e-668b7d31d1ea,Seoul,Singapore,South Korea,Singapore,Incheon Port,Port of Singapore,10376.49,18,Medium,49
a6445e15-bb5c-4f9d-ae67-1cae87764de0,Hamburg,Singapore,Germany,Singapore,Bremerhaven,Port of Singapore,3051.25,10,Medium,37
053506f8-707b-47eb-8929-a4d5cc889f14,Incheon,Osaka,South Korea,Japan,Port of Busan,Port of Yokohama,9016.8,18,Low,28
84860db5-9eed-47ad-a4b8-d2965221b99a,Manchester,Houston,United Kingdom,United States,London Gateway,Port of LA,8361.36,15,Low,37
fdbd9e47-3617-4271-a43d-1d3841d2f638,Rotterdam,Abu Dhabi,Netherlands,UAE,Port of Rotterdam,Jebel Ali,4651.49,9,High,74
667fc4a0-6752-46b2-b325-4c28910f5b16,Yokohama,Dubai,Japan,UAE,Port of Yokohama,Jebel Ali,4140.43,7,High,66
db417b50-3df7-4d94-915f-8204f3eb98eb,Los Angeles,Yokohama,United States,Japan,Port Houston,Port of Osaka,11082.63,19,Medium,62
2bd1e752-d5e2-4a39-96b1-7a46ae632393,Singapore,Manchester,Singapore,United Kingdom,Port of Singapore,Port of Felixstowe,9401.04,14,Low,33
0746cd5f-b7a9-4c24-b518-5ba1b8591967,Seoul,Sharjah,South Korea,UAE,Port of Busan,Khalifa Port,2749.87,8,High,78
183c7ef2-fa02-4317-a310-e409aee19fd5,London,Frankfurt,United Kingdom,Germany,London Gateway,Port of Hamburg,3102.75,9,Medium,47
bea617ee-6d37-469f-9b4f-b5954b807114,Amsterdam,Sharjah,Netherlands,UAE,Port of Rotterdam,Khalifa Port,836.57,5,Critical,86
8dd6f6db-5ec1-4a14-abaa-92b184b5a4bb,Yokohama,Dubai,Japan,UAE,Port of Yokohama,Jebel Ali,1472.17,2,High,60
4fc159e2-0b4d-476b-be6e-db300a3aabfe,Guangzhou,Felixstowe,China,United Kingdom,Ningbo-Zhoushan,London Gateway,4919.87,8,High,83
8d1972eb-afee-4474-ba08-565108aa9652,Seoul,London,South Korea,United Kingdom,Incheon Port,London Gateway,5428.4,12,Low,33
8d6d83db-5d6b-4413-aba0-0a3fcf18526b,Manchester,Singapore,United Kingdom,Singapore,Port of Felixstowe,Port of Singapore,5670.37,16,Medium,48
fc57bbb4-2c97-475f-9ca0-1b5de3e75d78,Amsterdam,Singapore,Netherlands,Singapore,Port of Rotterdam,Port of Singapore,2391.95,4,Low,24
09f14629-ad3a-4d65-a2e4-d385e0e3be10,Houston,Incheon,United States,South Korea,Port Newark,Port of Busan,453.49,1,High,63
7a6f14b7-a90f-4dc7-af63-485ca3dff2ec,Rotterdam,Shanghai,Netherlands,China,Port of Rotterdam,Shenzhen Port,5474.52,11,Medium,66
d3208589-8975-4894-afdb-27aeb51e3ad5,Singapore,Abu Dhabi,Singapore,UAE,Port of Singapore,Jebel Ali,1653.79,5,Medium,41
f3f1a8a4-5401-4cbc-8381-46e021b33c38,Rotterdam,Incheon,Netherlands,South Korea,Port of Rotterdam,Port of Busan,8420.38,15,Medium,44
17a14307-a603-4e0f-8d23-b49687ee5b5b,Busan,Yokohama,South Korea,Japan,Incheon Port,Port of Yokohama,5117.4,9,Medium,53
15df0a89-47de-4d7d-85cc-9c729497f41e,Singapore,Tokyo,Singapore,Japan,Port of Singapore,Port of Yokohama,1188.54,2,High,61
6bcd17f2-f3ff-4270-884c-2140bf46ed5d,Abu Dhabi,Singapore,UAE,Singapore,Jebel Ali,Port of Singapore,8799.8,20,Low,16
bd00c2f4-a1b6-4f9a-8a57-6cbce354d8c3,Frankfurt,Guangzhou,Germany,China,Bremerhaven,Shenzhen Port,10529.07,18,Medium,49
f0f9064b-09a2-4408-b97a-e0fa2b24b164,Sharjah,Frankfurt,UAE,Germany,Khalifa Port,Bremerhaven,11444.37,17,Critical,97
15f06b5d-d46c-4078-ac80-c2716cc95d21,Incheon,Los Angeles,South Korea,United States,Port of Busan,Port of LA,11988.9,24,Low,24
caa0fd92-7521-4f00-938b-f775f63ffadd,Singapore,Chicago,Singapore,United States,Port of Singapore,Port Newark,10346.5,18,Critical,93
233cfe28-d6ae-452b-8e96-4e77647e54d4,Felixstowe,Dubai,United Kingdom,UAE,Port of Felixstowe,Khalifa Port,11375.04,16,Medium,55
54a15bb4-1cad-4b63-9b3e-17f2f87dc1b8,Singapore,Dubai,Singapore,UAE,Port of Singapore,Jebel Ali,619.65,6,Medium,44
9cec3ef8-2c24-430b-b3ed-8fcb99923d01,Seoul,Amsterdam,South Korea,Netherlands,Incheon Port,Port of Rotterdam,6277.01,13,High,73
040d2133-ce89-4dcd-9b43-3db9d8629658,Ningbo,Rotterdam,China,Netherlands,Ningbo-Zhoushan,Port of Rotterdam,4064.99,6,High,67
1ca97d29-3b12-4b71-8773-3a2d61e10106,Amsterdam,Los Angeles,Netherlands,United States,Port of Rotterdam,Port Newark,10978.0,25,Low,31
aa51d038-7d82-43de-b08a-cc126e16cc3b,Abu Dhabi,Sharjah,UAE,UAE,Jebel Ali,Jebel Ali,474.46,2,Medium,39
f7db6b93-41e5-4545-ae44-0781b90832a2,Hyderabad,Hamburg,India,Germany,Kolkata Port,Port of Hamburg,3027.9,7,Critical,92
6fb15e71-8bb4-4ceb-bce9-957d4e1ef495,Los Angeles,Amsterdam,United States,Netherlands,Port Houston,Port of Rotterdam,7396.7,16,Low,42
452d4f09-1512-401c-b837-f3cbee3502fa,London,Singapore,United Kingdom,Singapore,Port of Felixstowe,Port of Singapore,4795.46,13,Critical,83
c4ca5ea0-59c2-4895-9ccc-883b782b56ce,Rotterdam,Busan,Netherlands,South Korea,Port of Rotterdam,Incheon Port,9438.9,13,High,85
31db3048-bfc2-4dd3-80fe-39cd28b4c2ee,Mumbai,Bengaluru,India,India,Mundra Port,Chennai Port,539.67,4,Low,20
61a7377d-b96d-4db4-944e-0c4cbf5c8345,London,Yokohama,United Kingdom,Japan,London Gateway,Port of Osaka,1097.43,3,Medium,63
4b3546c6-7715-4608-b35f-fd25cf87877f,Busan,Ahmedabad,South Korea,India,Incheon Port,Kolkata Port,7198.96,13,Critical,99
f143a31c-65b5-4363-96be-35e50b7e50e2,Incheon,Los Angeles,South Korea,United States,Incheon Port,Port Houston,11726.17,16,Low,45
e39410be-8bf9-4d9a-bea4-fa1448118d35,Busan,Tokyo,South Korea,Japan,Incheon Port,Port of Osaka,2307.86,5,High,86
daccc368-4d19-4908-9828-0e66e51d15e3,Seoul,Singapore,South Korea,Singapore,Incheon Port,Port of Singapore,10790.68,18,High,88
f0a1356a-53a4-4e98-8e16-e8e53336e200,Felixstowe,Tokyo,United Kingdom,Japan,London Gateway,Port of Osaka,3162.06,7,High,71
6e5a7d12-bd21-415e-8c4a-dbcd837b538d,London,Shanghai,United Kingdom,China,London Gateway,Ningbo-Zhoushan,7481.48,21,Medium,39
113809ed-82c1-478b-bc48-b34e84efc171,Chennai,Incheon,India,South Korea,Mundra Port,Incheon Port,11639.08,15,High,65
fb24a19f-c00d-42d8-b244-c633c30a857d,Bremen,Dubai,Germany,UAE,Port of Hamburg,Khalifa Port,6739.05,11,High,81
2809878c-a433-44ce-807d-d03ad8f8a1eb,Amsterdam,Ningbo,Netherlands,China,Port of Rotterdam,Ningbo-Zhoushan,12205.85,24,Low,37
6aebb774-5d62-49b6-aa50-7888349706e9,Rotterdam,Houston,Netherlands,United States,Port of Rotterdam,Port of LA,823.63,5,Low,28
0c3fb74a-5bc5-4b21-9cda-d0c22550df7b,Sharjah,Mumbai,UAE,India,Khalifa Port,Nhava Sheva,943.76,4,Medium,62
eff99c24-8045-480c-8faf-c9bf5389a2c7,Guangzhou,Osaka,China,Japan,Shanghai Port,Port of Yokohama,4434.08,9,Low,44
2a6804b3-ff30-4e85-a9e4-6c553e217e86,Tokyo,Ningbo,Japan,China,Port of Yokohama,Shenzhen Port,505.92,3,Low,34
5c218e1e-4e8b-4161-9b32-27144f3d8850,Shanghai,Chicago,China,United States,Shenzhen Port,Port of LA,4803.71,7,Low,23
a4d368f5-b113-49b6-8a86-fa6dfdcbf482,Rotterdam,Amsterdam,Netherlands,Netherlands,Port of Rotterdam,Port of Rotterdam,1292.28,6,Low,26
1d233f35-4f08-49df-a040-9c52c1460459,Busan,Bengaluru,South Korea,India,Incheon Port,Chennai Port,6236.44,14,Low,23
cb6bd469-c6c5-4745-9843-f5366e07e520,Ningbo,Shanghai,China,China,Ningbo-Zhoushan,Shanghai Port,494.84,4,Medium,37
cdbfefbe-8fc3-48c3-a6bf-5121592349d4,Delhi,Kolkata,India,India,Chennai Port,Mundra Port,1883.7,7,Low,17
f5a33617-b063-4794-b8ec-5266d4318a87,Frankfurt,Chicago,Germany,United States,Port of Hamburg,Port Newark,1057.55,3,High,81
f04dcaa6-0592-46c3-b70a-3804338b9c59,Seoul,Felixstowe,South Korea,United Kingdom,Port of Busan,London Gateway,8122.1,18,Low,24
4d60c557-7d50-442c-94ba-03aaee57f9dd,New York,Sharjah,United States,UAE,Port of LA,Jebel Ali,11951.29,27,Medium,67
3cd414d6-47b4-4eac-a2e0-9e17d02d4166,Manchester,Chicago,United Kingdom,United States,London Gateway,Port of LA,1864.45,5,Medium,58
412305a5-dbe5-4a7b-80f3-620ffc967004,Frankfurt,Singapore,Germany,Singapore,Port of Hamburg,Port of Singapore,2201.82,3,Low,35
ecad2c7c-3471-4f84-a728-9b4f8e2dcaad,Bremen,Yokohama,Germany,Japan,Port of Hamburg,Port of Yokohama,639.37,2,Medium,46
be2112e4-3059-4ea8-a34e-7457d145cd82,New York,Hyderabad,United States,India,Port Houston,Mundra Port,10372.98,16,Low,23
a460ac57-34eb-4c0a-ad00-d00cb9e6b2b1,Chicago,Singapore,United States,Singapore,Port of LA,Port of Singapore,12242.59,17,Medium,46
86c2363a-bd11-4acb-b5b4-93d971c123ae,Sharjah,Frankfurt,UAE,Germany,Jebel Ali,Bremerhaven,3861.62,7,Medium,56
f26ba3ef-fb35-47b9-8beb-84ffb52af791,Singapore,Rotterdam,Singapore,Netherlands,Port of Singapore,Port of Rotterdam,6576.4,16,Low,42
414b6527-bf45-422e-8327-358d38af7a64,Amsterdam,Hamburg,Netherlands,Germany,Port of Rotterdam,Bremerhaven,2745.85,7,Low,19
c88da717-cd2f-4d1a-a19a-cecbdd5104bc,Ahmedabad,Bremen,India,Germany,Chennai Port,Port of Hamburg,8004.66,12,Low,31
a2b7bdea-9f39-4a34-badf-ec5b0362b335,Mumbai,Ahmedabad,India,India,Chennai Port,Mundra Port,234.47,3,Low,38
b51f6615-a5a4-4df7-816d-39ac50a8cc90,Hamburg,Incheon,Germany,South Korea,Bremerhaven,Incheon Port,564.18,4,Medium,38
cde4e90f-53e5-4487-9f5a-c11e7225a572,Singapore,Delhi,Singapore,India,Port of Singapore,Kolkata Port,8364.56,19,Low,15
af53252b-44bf-4d69-8dbe-b60f4a92b3fb,Mumbai,Guangzhou,India,China,Chennai Port,Shanghai Port,1934.59,6,Critical,95
45f92c3e-c889-4d10-8ec5-e136acbcd7b4,Tokyo,Frankfurt,Japan,Germany,Port of Osaka,Bremerhaven,4018.02,12,Medium,50
954ec482-d32e-4182-9308-3c1c81bdf016,Abu Dhabi,Osaka,UAE,Japan,Jebel Ali,Port of Yokohama,6677.03,13,Low,17
f58a3b34-c491-4803-aa80-d707ca5adfc0,Osaka,Hyderabad,Japan,India,Port of Osaka,Chennai Port,805.54,2,Low,23
afbf7388-0421-4efc-8e8b-b47d5073fd41,Bengaluru,London,India,United Kingdom,Chennai Port,Port of Felixstowe,7222.86,14,Medium,43
3cef0425-ca66-407a-a4b2-ed5e3a1e5102,Houston,Singapore,United States,Singapore,Port of LA,Port of Singapore,2015.75,3,Medium,56
310813e4-7b4f-49f8-92df-bc9756d70d89,Osaka,Busan,Japan,South Korea,Port of Osaka,Incheon Port,6883.54,11,Medium,37
2b8dc255-8433-4732-9ab1-3b02f2889579,Dubai,Singapore,UAE,Singapore,Jebel Ali,Port of Singapore,9410.34,12,Low,16
67a3ebeb-ccf9-4f26-b9e0-dd88f39ec4a4,Osaka,Seoul,Japan,South Korea,Port of Osaka,Incheon Port,5382.21,12,Medium,36
e277fad7-f9bc-4eb0-93cd-084ce854393a,Chicago,Frankfurt,United States,Germany,Port of LA,Port of Hamburg,11169.55,17,Medium,60
486be001-5db4-41cb-9836-c3b04160c2da,Manchester,Abu Dhabi,United Kingdom,UAE,London Gateway,Khalifa Port,5555.6,13,Critical,89
